onset	duration	nwb_table	choice.npy	contrastLeft.npy	contrastRight.npy	feedbackType.npy	feedback_times.npy	firstMovement_times.npy	goCueTrigger_times.npy	goCue_times.npy	intervals_bpod.npy	probabilityLeft.npy	response_times.npy	rewardVolume.npy	stimOff_times.npy	stimOn_times.npy	peakAmplitude.npy
169.3514973500002	0.10599999999999454	BehavioralEpochs															0.024871979385524767
172.96949735000018	0.29400000000001114	BehavioralEpochs															0.044833678531146504
176.0674973500002	0.19299999999998363	BehavioralEpochs															0.049643195465552736
182.1044973500002	0.7369999999999948	BehavioralEpochs															-0.1492711608689632
208.76349735000022	3.633999999999986	BehavioralEpochs															-1.0941997392581584
212.7484973500002	2.548000000000002	BehavioralEpochs															-6.537884475036252
218.11149735000023	0.10199999999997544	BehavioralEpochs															0.016160721454365756
225.85049735000024	1.5339999999999918	BehavioralEpochs															0.651456064357335
232.46749735000023	0.2990000000000066	BehavioralEpochs															-0.08254040769317506
256.28049735000025	4.88900000000001	BehavioralEpochs															-4.7091535450658135
262.2194973500002	0.05900000000002592	BehavioralEpochs															0.007089301217231281
263.19449735000023	0.19499999999999318	BehavioralEpochs															0.017937643565780093
264.2194973500002	0.19200000000000728	BehavioralEpochs															0.020794102846135587
266.15101557026617	6.157244022379302	trials	-1.0		1.0	1.0	270.75235539027074	270.44449735000023	270.2264427226282	270.22724124027025	6.157202999999999	0.5	270.7522462257719	1.5	271.8082497902718	270.22630800027025	
267.2554973500002	0.17500000000001137	BehavioralEpochs															-0.06274397544665788
268.33649735000023	0.15500000000002956	BehavioralEpochs															0.07800555250179286
269.39149735000024	0.22199999999998	BehavioralEpochs															-0.09713856624934536
270.44449735000023	0.46800000000001774	BehavioralEpochs															0.4314343164051948
271.22349735000023	3.1620000000000346	BehavioralEpochs															-6.421113904635842
272.7131592902727	4.3451485469366276	trials	1.0	0.25		1.0	275.4974141702755	274.97349735000023	274.9427831748788	274.94353623027496	10.907202	0.5	275.4972891149641	1.5	276.55827474027654	274.9426696502749	
274.97349735000023	2.598000000000013	BehavioralEpochs															-1.902798106041466
277.53001089027754	2.3460266961250795	trials	-1.0		0.25	1.0	278.3249313902783	278.05449735000025	278.05931646216493	278.0601578702781	13.724902	0.5	278.3248192570565	1.5	279.3759262802794	278.0591913002781	
278.05449735000025	0.8340000000000032	BehavioralEpochs															0.4785692617373485
280.24403946028025	3.698927183389685	trials	-1.0		0.125	1.0	282.37785939028237	282.1634973500002	280.7249426043995	280.7257912802807	17.791802999999998	0.5	282.37775341038883	1.5	283.44288621028346	280.72479138028075	
281.45749735000027	0.2249999999999659	BehavioralEpochs															0.027591795283012033
282.1634973500002	1.3970000000000482	BehavioralEpochs															0.34942974246859393
284.3110660502843	2.780216332568614	trials	-1.0		0.25	1.0	285.5286776102855	285.0314973500003	284.874768956285	284.8757429102849	20.940102	0.5	285.5285723267715	1.5	286.5912713402866	284.8746096902849	
285.0314973500003	0.6229999999999905	BehavioralEpochs															0.3920837216669888
285.93949735000024	1.788000000000011	BehavioralEpochs															1.222021247811437
287.4806823902875	2.762020594175226	trials	-1.0		1.0	1.0	288.6817956002887	288.54049735000024	288.3928882010729	288.3936910802884	24.091503	0.5	288.68169004075145	1.5	289.74258951028975	288.3927245102884	
288.54049735000024	2.1380000000000337	BehavioralEpochs															1.6076346000840793
290.61410235029064	3.8452424615143173	trials	-1.0	0.0625		-1.0	291.9033067502919	291.62849735000026	291.15800793208115	291.15864789029115	28.308103	0.5	291.9024155715091	0.0	293.95926780029396	291.15788130029114	
291.62849735000026	0.6940000000000168	BehavioralEpochs															0.6933344671498496
293.09049735000025	0.7700000000000387	BehavioralEpochs															-0.6254227331414306
294.84604578029484	2.5797306540622458	trials	1.0	1.0		1.0	295.84954542029584	295.72949735000026	295.5580534128372	295.55894115029554	31.274503	0.5	295.8494565366052	1.5	296.9257044602969	295.5579412502956	
295.72949735000026	2.112000000000023	BehavioralEpochs															-0.8490238878584826
297.85637805029785	4.152841492895561	trials	1.0	0.125		1.0	300.44228610030046	300.08349735000024	300.00799799377074	300.0088961103	35.857903	0.5	300.44220201842955	1.5	301.50914607030154	300.0078628803	
298.12149735000025	0.646000000000015	BehavioralEpochs															0.33204758280738744
299.0674973500003	0.39699999999999136	BehavioralEpochs															0.475342509944646
300.08349735000024	0.5870000000000459	BehavioralEpochs															-0.6927702673997693
300.97049735000024	0.10000000000002274	BehavioralEpochs															0.06082074910209201
302.19349735000026	1.2580000000000382	BehavioralEpochs															0.248857879335322
302.43182046030245	3.4593156223177175	trials	-1.0		0.125	1.0	304.3254310803043	303.92649735000026	304.007926211182	304.00882941030403	39.739803	0.5	304.32532736931233	1.5	305.3911245003054	304.007762850304	
303.92649735000026	1.836999999999989	BehavioralEpochs															0.3656830111768343
306.2906345403063	5.6838551763805185	trials	-1.0	0.0625		-1.0	309.3944574603094	308.95749735000027	306.80913939127635	306.8098159503068	45.823102000000006	0.5	309.39356357034484	0.0	311.4744161103115	306.80894937030683	
308.95749735000027	1.8050000000000068	BehavioralEpochs															0.5557899221619174
311.07549735000026	0.299000000000035	BehavioralEpochs															0.10980079386897756
312.3863915703124	4.089116876401306	trials	1.0	0.125		1.0	314.8955073003149	314.82049735000027	314.6088996559023	314.60970255031464	50.324102	0.5	314.8954006982067	1.5	315.97549929031595	314.60873598031463	
312.42149735000027	0.3170000000000073	BehavioralEpochs															0.1686577243812657
313.3934973500003	0.5639999999999645	BehavioralEpochs															0.19035163044631176
314.82049735000027	0.7630000000000337	BehavioralEpochs															-2.03970585603118
316.08749735000026	0.6990000000000123	BehavioralEpochs															-0.29245943647327266
316.8888079503169	3.170041094171893	trials	1.0	0.0625		1.0	318.4892478903185	318.3704973500003	318.0244219551477	318.025327620318	53.907402000000005	0.5	318.48912768607835	1.5	319.5588075903196	318.02426106031805	
317.1134973500003	0.4420000000000073	BehavioralEpochs															0.38660575386541396
318.3704973500003	0.9420000000000073	BehavioralEpochs															-1.352338474565606
319.4634973500003	2.3079999999999927	BehavioralEpochs															-0.720086288923099
320.44935186032046	4.458145833630795	trials	-1.0	0.0625		-1.0	322.34662878032236	322.1074973500003	322.1576686569284	322.15864758032217	58.756002	0.5	322.34577050639393	0.0	324.40742268032443	322.15754769032213	
322.1074973500003	0.6879999999999882	BehavioralEpochs															0.7321955131267543
324.0624973500003	0.714999999999975	BehavioralEpochs															0.8616600500007827
325.3047996003253	2.453716483991002	trials	1.0	0.125		1.0	326.1861114603262	325.9924973500003	325.9256032648541	325.9262707803259	61.60700200000001	0.5	326.1860048019728	1.5	327.25840422032724	325.92543753032595	
325.9924973500003	0.9809999999999945	BehavioralEpochs															-2.892372097951771
327.2514973500003	0.2319999999999709	BehavioralEpochs															0.014418914370970981
328.1373163203281	4.804844062772418	trials	1.0	0.0625		1.0	331.37682567033136	331.1894973500003	330.24083473503947	330.24153921033025	66.790602	0.5	331.3767446790711	1.5	332.44205247033244	330.24067263033027	
328.2584973500003	0.8269999999999982	BehavioralEpochs															0.35547525483984543
330.2274973500003	0.23099999999999454	BehavioralEpochs															-0.062356316055549144
330.5924973500003	0.16899999999998272	BehavioralEpochs															0.005800041962775282
331.1894973500003	1.3170000000000073	BehavioralEpochs															-1.1714038507025606
333.34736193033336	2.6102035668313874	trials	1.0	0.0625		1.0	334.3947571803344	333.9734973500003	334.0408620809337	334.04182581033405	69.806003	0.5	334.3946621577649	1.5	335.4575175603355	334.04065926033405	
333.9734973500003	1.1260000000000332	BehavioralEpochs															-0.8070399597521316
335.9334973500003	0.70799999999997	BehavioralEpochs															-0.8937510301263174
336.3405625803363	4.06805147327583	trials	1.0	0.25		1.0	338.84297898033884	338.7234973500003	338.55868901064457	338.5594406703386	74.257003	0.5	338.8428923970986	1.5	339.9085724103399	338.5585407603386	
336.8394973500003	1.0950000000000273	BehavioralEpochs															-1.023314349016065
338.7234973500003	0.9070000000000391	BehavioralEpochs															-0.8928504552647034
340.8078158103408	3.567436711367179	trials	1.0	0.125		1.0	342.8166149103428	342.6774973500003	342.47423155754467	342.4750490703425	78.223603	0.5	342.8165347922229	1.5	343.8751423803439	342.4740158403425	
340.8904973500003	1.092999999999961	BehavioralEpochs															-0.6226990002827009
342.6774973500003	1.0389999999999873	BehavioralEpochs															-0.9059078263465778
344.1244973500003	0.25799999999998136	BehavioralEpochs															0.04173166173326592
344.7666532203448	6.257033038714553	trials	1.0		0.0	-1.0	348.4653499803485	347.7894973500003	345.34065606775033	345.34136241034537	84.87200200000001	0.5	348.4643715632916	0.0	350.5236108003505	345.34052916034534	
347.7894973500003	1.8799999999999955	BehavioralEpochs															-1.7173245975616638
350.0654973500003	0.6339999999999577	BehavioralEpochs															-0.2827347123024566
351.1354973500003	0.40699999999998226	BehavioralEpochs															-0.03346159209637278
351.43518630035146	2.689925180716898	trials	1.0	0.0625		1.0	352.55310783035253	352.1094973500003	352.25849308921494	352.25930388035226	87.973403	0.5	352.5529955176375	1.5	353.6250672903536	352.25837064035227	
352.1094973500003	1.7830000000000155	BehavioralEpochs															-0.8950110514257119
354.51431169035453	3.24283501632209	trials	1.0	0.25		1.0	356.2020429003562	356.1044973500003	355.94072577325807	355.94160228035594	91.60540300000001	0.5	356.201928352096	1.5	357.25707072035726	355.94053572035597	
354.8834973500003	0.6550000000000296	BehavioralEpochs															-0.9565885361782733
356.1044973500003	0.742999999999995	BehavioralEpochs															-1.0691392987283663
357.5224973500003	0.17500000000001137	BehavioralEpochs															-0.043389086071670135
358.14544854035813	5.461644820440597	trials	1.0		0.125	-1.0	361.05922380036105	359.95649735000035	359.77526161684506	359.7762187803598	97.455302	0.5	361.0579719084206	0.0	363.1070190003631	359.7750855603598	
358.47649735000033	0.7060000000000173	BehavioralEpochs															-0.5288799395895794
359.95649735000035	1.2209999999999468	BehavioralEpochs															-0.3280845990793253
363.0704973500003	1.516999999999996	BehavioralEpochs															-0.9904913655183805
364.017094650364	4.489742646021682	trials	-1.0	0.0		-1.0	365.96949939036597	365.68749735000034	365.1249044327177	365.1258837603651	102.355003	0.5	365.9687118838371	0.0	368.006728980368	365.12475054036514	
365.68749735000034	0.6850000000000023	BehavioralEpochs															0.505096745310297
367.45949735000033	0.6669999999999732	BehavioralEpochs															-1.003016436199779
368.9172379203689	3.3244279386104267	trials	1.0		0.0625	-1.0	369.6904605903697	369.4944973500003	369.42514173047266	369.42578706036943	106.089803	0.5	369.68954371391703	0.0	371.74158879037174	369.4250204703694	
369.4944973500003	0.9190000000000396	BehavioralEpochs															-1.0891244370196844
371.3284973500003	0.5450000000000159	BehavioralEpochs															-0.8857305877588217
372.63776583037264	5.2358354729630605	trials	1.0		0.0	-1.0	375.3320630403753	375.14949735000033	373.9903744776687	373.991063820374	111.72170200000001	0.5	375.3310830488869	0.0	377.3735588703774	373.99023057037397	
372.8354973500003	0.5730000000000359	BehavioralEpochs															-1.0741425826863775
375.14949735000033	0.48500000000001364	BehavioralEpochs															-0.5884392413136936
376.2364973500003	0.7130000000000223	BehavioralEpochs															-0.4103553791411443
378.11549735000034	0.5179999999999723	BehavioralEpochs															-0.4077272781516257
378.27670188037825	4.431446213497736	trials	-1.0		0.0625	1.0	381.15711381038113	381.02349735000035	380.9579286315577	380.95866699038095	116.556202	0.5	381.1570306180413	1.5	382.2080420403822	380.95780041038097	
378.87649735000036	1.2899999999999636	BehavioralEpochs															-2.5463259298028476
381.02349735000035	1.3719999999999573	BehavioralEpochs															1.6389033918023586
383.12575026038314	7.064246586075285	trials	1.0	0.25		1.0	388.64279850038866	388.51849735000036	388.37348338151236	388.3742586903884	124.038002	0.5	388.64268508058205	1.5	389.6899271103897	388.3733587803884	
383.5534973500003	3.01400000000001	BehavioralEpochs															4.949773547295642
386.91249735000036	0.9779999999999518	BehavioralEpochs															0.4232191454633707
388.51849735000036	0.9619999999999891	BehavioralEpochs															-2.8425842031562283
390.65009775039067	6.106448997384973	trials	1.0	0.125		1.0	395.2195407603952	394.95149735000035	391.14150145193395	391.14221520039115	130.604503	0.5	395.21943216931965	1.5	396.25650372039627	391.14134862039117	
394.95149735000035	0.4830000000000041	BehavioralEpochs															-0.47174320768080946
397.1591467803972	6.298659551493472	trials	1.0		0.0625	-1.0	400.91343798040094	400.69749735000033	400.5412776832715	400.5421417804005	137.305702	0.5	400.91218107225353	0.0	402.95776686040296	400.54110855040057	
397.19749735000033	2.7350000000000136	BehavioralEpochs															-0.7904625301608519
400.69749735000033	0.6610000000000014	BehavioralEpochs															-0.6884704986905632
401.74749735000034	0.7580000000000382	BehavioralEpochs															-0.6068593415761612
402.78649735000033	0.5550000000000068	BehavioralEpochs															-0.763072348678314
403.8779081704039	3.2797311239427245	trials	1.0		0.0625	-1.0	404.6130679804046	404.50749735000034	404.4232130126993	404.42408688040445	141.005502	0.5	404.6123146919182	0.0	406.65756351040665	404.42308698040443	
404.50749735000034	0.507000000000005	BehavioralEpochs															-1.2778659864080595
406.22849735000034	0.3990000000000009	BehavioralEpochs															0.7850203649551588
407.55134079040755	3.1063187665473606	trials	1.0		1.0	-1.0	408.1173508504081	408.01949735000034	408.00654310084934	408.007361850408	144.505503	0.5	408.1163436581572	0.0	410.1576134704102	408.006395280408	
408.01949735000034	1.0460000000000491	BehavioralEpochs															-0.9744839599867845
411.04055850041107	5.049151850212638	trials	1.0		0.0625	-1.0	413.52297690041354	413.0224973500004	412.3399713294976	412.34066181041237	149.937502	0.5	413.52208300047124	0.0	415.5896702104156	412.3397619004123	
411.20649735000035	0.7100000000000364	BehavioralEpochs															-1.3509039184049527
413.0224973500004	1.5910000000000082	BehavioralEpochs															-1.1477910294045728
415.66049735000036	0.4270000000000209	BehavioralEpochs															-0.5611133178460292
416.5009124104165	3.5898317789409475	trials	-1.0		0.125	1.0	418.5393085504185	418.1234973500004	417.8740238008675	417.8749416604179	153.938502	0.5	418.53922931898563	1.5	419.5907034004196	417.87380844041786	
416.6804973500004	0.6829999999999927	BehavioralEpochs															-0.8927791751462522
418.1234973500004	1.0109999999999673	BehavioralEpochs															0.6245645484720015
419.3444973500004	0.6100000000000136	BehavioralEpochs															-0.1326470942293696
420.5019456004205	2.505511465521181	trials	-1.0		1.0	1.0	421.45645014042145	421.3224973500004	421.139948010717	421.1408817004211	156.855202	0.5	421.45634920604266	1.5	422.5074450304225	421.13978181042114	
421.3224973500004	1.1289999999999623	BehavioralEpochs															0.9786555646786681
423.3924565204234	2.4815137542466346	trials	-1.0		0.25	1.0	424.31566419042434	424.16949735000037	423.95635896423255	423.95720004042397	159.721703	0.5	424.3155605209203	1.5	425.37389169042535	423.95620014042396	
424.16949735000037	0.9010000000000105	BehavioralEpochs															0.8231732313584814
426.2675689804263	2.8553384751465387	trials	1.0	0.125		1.0	427.5652058704276	427.3824973500004	426.75617522206255	426.75682005042677	162.970602	0.5	427.5650855553815	1.5	428.6228667604286	426.75605346042676	
427.3824973500004	0.5330000000000155	BehavioralEpochs															-0.7835361713637496
429.51861051042954	4.138943449134956	trials	1.0		0.0	-1.0	431.0991191104311	431.0034973500004	430.34101874637435	430.34179485043035	167.505202	0.5	431.09812632837077	0.0	433.15744659043315	430.34082828043034	
429.60949735000037	0.16800000000000637	BehavioralEpochs															-0.11252760762047131
431.0034973500004	0.5900000000000318	BehavioralEpochs															-0.6986036215763178
432.8604973500004	0.7799999999999727	BehavioralEpochs															-1.3828546501559131
434.0630560204341	2.5929034589387925	trials	1.0	1.0		1.0	435.0948528304351	434.9594973500004	434.772956146085	434.7737516104348	170.503603	0.5	435.09475620304295	1.5	436.1559133804362	434.77275171043476	
434.9594973500004	0.7889999999999873	BehavioralEpochs															-0.6191237244162124
436.4944973500004	0.21699999999998454	BehavioralEpochs															0.021379791154778616
437.05745655043705	2.5318374010472553	trials	-1.0		1.0	1.0	438.029592660438	437.8534973500004	437.67406492853195	437.6750614504377	173.436903	0.5	438.02946975755384	1.5	439.0892200204391	437.6739282304377	
437.8534973500004	0.7860000000000014	BehavioralEpochs															0.7170629851587123
439.1374973500004	0.25900000000001455	BehavioralEpochs															-0.04628631790907889
439.99179642044	4.047420276137245	trials	1.0	0.0625		1.0	442.47831441044247	442.2014973500004	441.94050521983985	441.94133478044193	177.886802	0.5	442.47820764783665	1.5	443.5391416504435	441.9403348804419	
440.5044973500004	0.8629999999999995	BehavioralEpochs															0.26650662868933495
442.2014973500004	1.7379999999999995	BehavioralEpochs															-0.895713234135961
444.22249735000037	0.1540000000000532	BehavioralEpochs															0.006850481168214628
444.45641658044445	4.450845767159649	trials	1.0	1.0		1.0	447.34686084044733	447.1964973500004	447.0572415711773	447.05795640044704	182.754803	0.5	447.3467443529434	1.5	448.4072214604484	447.05708982044706	
445.2384973500004	1.2719999999999914	BehavioralEpochs															-0.5586900221334758
447.1964973500004	1.343999999999994	BehavioralEpochs															-0.734201366189815
449.2404973500004	1.0849999999999795	BehavioralEpochs															-1.2905793573744617
449.3217633304493	3.184337473553967	trials	1.0	1.0		1.0	450.95446671045096	450.7884973500004	450.7060787517381	450.70692480045074	186.353602	0.5	450.9543815178336	1.5	452.005994880452	450.7059249004507	
450.7884973500004	0.5439999999999827	BehavioralEpochs															-0.8794320136852889
451.6324973500004	0.9730000000000132	BehavioralEpochs															-0.6832407395567159
452.9205034204529	3.218807233982943	trials	1.0		0.0	-1.0	453.5915363104536	453.24149735000043	453.40710406052193	453.4078880104534	189.986803	0.5	453.5908043021592	0.0	455.6392981804556	453.4069214404534	
453.24149735000043	0.5360000000000014	BehavioralEpochs															-0.5389972000383949
454.5984973500004	0.4270000000000209	BehavioralEpochs															-0.6463326398273423
455.2844973500004	0.40800000000001546	BehavioralEpochs															-0.8277862713193045
456.02749735000043	0.311999999999955	BehavioralEpochs															0.0716923192468073
456.53920818045657	2.501039243465584	trials	1.0	0.25		1.0	457.48644678045747	457.3224973500004	457.2072181279236	457.2081746104572	192.887702	0.5	457.48632228411833	1.5	458.54014140045854	457.20707472045723	
457.3224973500004	1.2350000000000136	BehavioralEpochs															-0.6739282677716503
459.4402513804595	2.332225805661608	trials	1.0	0.0		1.0	460.2165404104602	459.7764973500004	460.0393572388139	460.04015805046004	195.619903	0.5	460.21645897060256	1.5	461.2724348104613	460.03915815046	
459.7764973500004	1.4080000000000155	BehavioralEpochs															-0.9309106530133562
462.1294973500004	0.7390000000000327	BehavioralEpochs															-1.2766122710827545
462.17277810046215	7.467561845359057	trials	-1.0		1.0	1.0	468.07702095046807	467.1464973500004	467.14021724452897	467.14108122046713	203.487703	0.5	468.07692462590506	1.5	469.14028128046914	467.1400813204671	
463.0284973500004	0.7620000000000005	BehavioralEpochs															-1.5328692915550874
464.07549735000043	1.2759999999999536	BehavioralEpochs															-1.0915350512064776
465.6874973500004	0.4560000000000173	BehavioralEpochs															-0.82540475890778
467.1464973500004	1.6129999999999995	BehavioralEpochs															0.42720816908258996
470.2056414004702	3.1346133671437997	trials	1.0		0.25	-1.0	470.7860166904708	470.6194973500004	470.68924315416996	470.6900262904707	207.187602	0.5	470.7826434928704	0.0	472.84017792047285	470.6890263904707	
470.6194973500004	0.5819999999999936	BehavioralEpochs															-1.0119609320669127
471.9564973500004	0.2230000000000132	BehavioralEpochs															-0.04305732795897654
473.36849735000044	0.5999999999999659	BehavioralEpochs															-1.3436798894985245
473.74365423047374	2.646526856096955	trials	-1.0		0.0625	1.0	474.83137878047484	474.5984973500004	474.70576290303177	474.7066579204747	210.237503	0.5	474.8312640343134	1.5	475.8901395604759	474.70562469047474	
474.5984973500004	1.9260000000000446	BehavioralEpochs															0.8027544416209906
476.8010817904768	2.7722169789652185	trials	1.0	0.0625		1.0	478.007294490478	477.57749735000044	477.4721851745304	477.47294793047746	213.420603	0.5	478.00718787229334	1.5	479.0732878804791	477.4720813504775	
477.57749735000044	1.825999999999965	BehavioralEpochs															-0.9222530623465133
479.97409779047996	5.349153906400261	trials	1.0	0.25		1.0	483.76795170048376	483.59449735000044	483.57233203386795	483.57323784048356	219.170503	0.5	483.7678338944045	1.5	484.8232128304848	483.5722046104836	
480.09249735000043	1.7699999999999818	BehavioralEpochs															-2.267061677245408
482.20449735000045	0.6049999999999613	BehavioralEpochs															-0.42905378040757114
483.59449735000044	0.8129999999999882	BehavioralEpochs															-1.0566055123263425
485.75655282048575	2.8834361944805096	trials	1.0	0.0625		1.0	487.0761541804871	486.94549735000044	487.0054671981453	487.00619451048703	222.487203	0.5	487.0760680109108	1.5	488.13988113048816	487.005294600487	
485.92549735000046	0.6679999999999495	BehavioralEpochs															-0.7450768113010042
486.94549735000044	2.0299999999999727	BehavioralEpochs															-1.3474863069849476
489.04439067048907	6.045648870476725	trials	-1.0		0.25	1.0	493.5402077104935	493.34249735000043	493.122222284947	493.12318275049313	228.937202	0.5	493.54012552485136	1.5	494.59000272049457	493.12201620049314	
489.34349735000046	1.1849999999999454	BehavioralEpochs															-1.662302237893627
490.8574973500004	0.6940000000000168	BehavioralEpochs															-0.5196493245251332
491.96949735000044	0.5590000000000259	BehavioralEpochs															-1.0937132497179078
493.34249735000043	1.4530000000000314	BehavioralEpochs															0.6075926225909711
495.54014103049553	3.2000063616316083	trials	1.0	1.0		1.0	497.1892427704972	497.0614973500004	496.9554429595622	496.95609942049697	232.587302	0.5	497.18914327809745	1.5	498.24010434049825	496.95529950049695	
495.8954973500004	0.4329999999999927	BehavioralEpochs															-0.7133333385076099
497.0614973500004	1.1539999999999964	BehavioralEpochs															-0.7887836064672342
498.71749735000043	0.18200000000001637	BehavioralEpochs															-0.09929747746755879
499.1571459604992	4.132831652911591	trials	1.0		0.0625	-1.0	500.7337216205007	500.47649735000044	500.57215611314376	500.5730376905006	237.137102	0.5	500.7326572647335	0.0	502.78991598050277	500.5719711305006	
499.41849735000045	0.6259999999999764	BehavioralEpochs															-1.3692501773588504
500.47649735000044	0.7440000000000282	BehavioralEpochs															-1.3822367397225008
502.10449735000043	1.0740000000000123	BehavioralEpochs															0.47476969997272533
503.72549735000047	0.46299999999996544	BehavioralEpochs															-0.9972866999235208
503.8219794305038	2.7001216868883944	trials	1.0	0.125		1.0	504.96049890050494	504.84349735000046	504.68868574975625	504.6896593205047	240.369202	0.5	504.96038773076566	1.5	506.022026070506	504.6885261005047	
504.84349735000046	1.572999999999979	BehavioralEpochs															-1.0598902783109878
506.9285020805069	6.861067481424527	trials	1.0	0.125		1.0	512.2310717705122	512.1454973500005	511.9395491751399	511.94023419051194	247.636603	0.5	512.2309519137901	1.5	513.2895325805133	511.9394009405119	
507.2924973500005	2.0329999999999586	BehavioralEpochs															0.7136737535638105
509.78849735000045	1.4780000000000086	BehavioralEpochs															-1.913088540498535
512.1454973500005	1.5539999999999736	BehavioralEpochs															-1.1428391829497713
514.2404973500005	0.17999999999994998	BehavioralEpochs															-0.08224956901135272
514.2405708005142	4.482340062275284	trials	1.0		0.0625	-1.0	516.1705444505162	515.9094973500005	515.9387852210856	515.939534220516	252.569902	0.5	516.1697871826638	0.0	518.2229058605183	515.938600980516	
514.5914973500005	0.8829999999999245	BehavioralEpochs															-1.3079442589325367
515.9094973500005	0.8260000000000218	BehavioralEpochs															-0.48480369009377
517.2434973500004	0.6009999999999991	BehavioralEpochs															-0.7924314847609395
518.2094973500004	0.7160000000000082	BehavioralEpochs															-0.1201996484251282
519.1560125405192	2.466813417673279	trials	-1.0		0.125	1.0	520.06882125052	519.9024973500004	519.6716149269906	519.6724942205196	255.469802	0.5	520.0687167649809	1.5	521.1228158405212	519.6714943205196	
519.9024973500004	0.6200000000000045	BehavioralEpochs															0.6814978645203666
520.6384973500004	0.8020000000000209	BehavioralEpochs															-0.3610352586707961
521.7164973500005	0.1089999999999236	BehavioralEpochs															0.010869774110943808
522.023025810522	3.0652484126992476	trials	-1.0		1.0	1.0	523.5342413405235	523.3564973500005	523.2052433254771	523.2061408205232	258.935203	0.5	523.5341481983148	1.5	524.5882026005246	523.2050742605232	
522.3544973500004	0.21800000000007458	BehavioralEpochs															-0.08744507441183202
523.3564973500005	1.3519999999999754	BehavioralEpochs															0.7921544522614852
525.1434973500004	0.1590000000001055	BehavioralEpochs															0.009370921447143132
525.5065774205256	5.166040398675591	trials	1.0	0.0		1.0	529.1209826105292	528.9764973500005	528.6896004634824	528.6904256705287	264.519503	0.5	529.1209035858285	1.5	530.1725107805302	528.6894591005287	
526.0044973500005	0.3009999999999309	BehavioralEpochs															-0.09492072115902772
527.0324973500004	0.49700000000007094	BehavioralEpochs															-1.0078214144868127
527.8574973500005	0.47100000000000364	BehavioralEpochs															0.350636306286475
528.9764973500005	2.0670000000000073	BehavioralEpochs															-0.8482634787708747
531.1010179205311	2.337323938577015	trials	1.0	0.25		1.0	531.8896057205319	531.7744973500005	531.6216228070299	531.6223657805316	267.28520199999997	0.5	531.889525321615	1.5	532.938234180533	531.6214992005316	
531.7744973500005	0.6399999999999864	BehavioralEpochs															-1.3168969566954871
532.6964973500005	0.5559999999999263	BehavioralEpochs															-0.10846966034245042
533.8433436605338	3.0127209904468373	trials	1.0	0.125		1.0	535.3038309305354	535.1684973500005	534.9227504644887	534.9236689505349	270.702902	0.5	535.303752866107	1.5	536.3560257005364	534.922602390535	
533.9344973500005	0.5259999999999536	BehavioralEpochs															-1.1349690278001816
535.1684973500005	1.65300000000002	BehavioralEpochs															-0.5810017042236666
537.1054973500005	0.19899999999995543	BehavioralEpochs															0.019653864462767956
537.2922654005373	3.4793342707600914	trials	1.0	1.0		1.0	539.2189727105392	538.3674973500005	538.0049716011943	538.005627390538	274.618404	0.5	539.2188821624087	1.5	540.2715341105403	538.004794140538	
538.3674973500005	1.2290000000000418	BehavioralEpochs															-1.0779880457527042
539.9954973500005	1.2200000000000273	BehavioralEpochs															-0.9778236765753832
