onset	duration	nwb_table	choice.npy	contrastLeft.npy	contrastRight.npy	feedbackType.npy	feedback_times.npy	firstMovement_times.npy	goCueTrigger_times.npy	goCue_times.npy	intervals_bpod.npy	itiDuration.npy	probabilityLeft.npy	response_times.npy	rewardVolume.npy	stimOff_times.npy	stimOn_times.npy	peakAmplitude.npy
1143.4003	4.072331494687205	trials	1.0	0.0625		1.0	1145.8985	1145.7881666666678	1145.806117424621	1145.8067666666666	1128.2494009999998	1.5742019999997865	0.8	1145.8984180931272	1.5	1146.9726	1145.8059333333333	
1143.9441666666678	0.7949999999998454	BehavioralEpochs																-1.0304195691566775
1145.7881666666678	1.12299999999982	BehavioralEpochs																-0.8345268035203333
1148.0026333333333	3.703431217470097	trials	1.0	0.25		1.0	1150.1304666666667	1149.9151666666678	1150.0058491372986	1150.0064	1132.4828009999999	1.5757019999998647	0.8	1150.1303501195239	1.5	1151.2060333333334	1150.0057333333334	
1148.5001666666678	0.8739999999997963	BehavioralEpochs																-1.1808737301369945
1149.9151666666678	1.0960000000000036	BehavioralEpochs																-0.6792301400380296
1152.2277666666666	3.7283298036450105	trials	1.0	1.0		1.0	1154.3871	1154.1651666666678	1154.1227807985442	1154.1233666666667	1136.7328009999999	1.5691019999999298	0.8	1154.386982768804	1.5	1155.456	1154.1226333333334	
1152.6211666666677	1.0470000000000255	BehavioralEpochs																-0.8692713511214123
1154.1651666666678	2.9320000000000164	BehavioralEpochs																-1.0943158320119863
1156.6976	3.9416303851091925	trials	1.0		0.0625	-1.0	1158.072	1157.8601666666677	1157.8557086337748	1157.8563333333334	1141.4159	2.568001000000095	0.8	1158.071210240353	0.0	1160.1391666666666	1157.8555666666666	
1157.8601666666677	0.9660000000001219	BehavioralEpochs																-0.5901766433182871
1159.7341666666678	0.9380000000001019	BehavioralEpochs																-0.5511520731743076
1161.1688333333334	4.320160348568606	trials	1.0	0.125		1.0	1163.9225666666666	1163.7861666666677	1163.5056654357622	1163.5063	1146.2656	1.5665010000000166	0.8	1163.9224711616662	1.5	1164.9889333333333	1163.5055	
1161.5891666666678	1.2259999999998854	BehavioralEpochs																-0.7506326639754093
1163.7861666666677	1.2260000000001128	BehavioralEpochs																-0.9108933333374694
1166.0217	4.100631579470473	trials	-1.0		0.0625	1.0	1168.5505	1168.2611666666678	1167.9393138325038	1167.9399666666666	1150.8989009999998	1.571901999999909	0.8	1168.5504182406405	1.5	1169.6222666666667	1167.9391333333333	
1166.5081666666679	0.737999999999829	BehavioralEpochs																-0.7054743755835489
1168.2611666666678	1.2229999999999563	BehavioralEpochs																0.4254647598887118
1170.6427333333334	2.3463019999999233	trials	1.0	0.0625		1.0	1171.4192333333333	1171.3071666666679	1171.1728333333333	1171.1736333333333	1153.7656009999998	1.5699019999999564	0.8	1171.4191333333333	1.5	1172.4889666666666	1171.1726333333334	
1171.3071666666679	1.1820000000000164	BehavioralEpochs																-0.9499017154801379
1173.5066333333334	3.1652305230422826	trials	1.0	0.25		1.0	1175.1018666666666	1174.8861666666678	1174.8889457898533	1174.8896	1157.4484009999999	1.5701019999999062	0.8	1175.1017477074886	1.5	1176.1718333333333	1174.8888	
1173.6801666666677	0.5540000000000873	BehavioralEpochs																-0.6748663536029937
1174.8861666666678	1.543999999999869	BehavioralEpochs																-0.9900402505516439
1177.2056666666667	3.51663086411736	trials	-1.0		0.25	1.0	1179.1553	1178.9141666666678	1178.8558802114371	1178.8565666666666	1161.498801	1.5671020000002045	0.8	1179.1551826680784	1.5	1180.2223	1178.8557	
1177.2241666666678	1.0090000000000146	BehavioralEpochs																-0.8639802918050066
1178.9141666666678	1.4199999999998454	BehavioralEpochs																0.6842052731477821
1181.2668	3.37212982950723	trials	1.0	0.125		1.0	1183.0649333333333	1182.9201666666677	1182.788913013072	1182.7895333333333	1165.4153999999999	1.5741009999999278	0.8	1183.064815371857	1.5	1184.1388666666667	1182.7887666666666	
1181.4101666666677	0.8800000000001091	BehavioralEpochs																-0.8908266559875813
1182.9201666666677	1.2770000000000437	BehavioralEpochs																-1.1533207649378596
1185.1657333333333	21.222994802260473	trials	1.0	0.25		1.0	1204.8111	1204.5211666666678	1204.2890079615552	1204.2897333333333	1187.165	1.577701000000161	0.8	1204.811012728352	1.5	1205.8886666666667	1204.2888333333333	
1185.3621666666677	1.0480000000000018	BehavioralEpochs																-0.6603689158085047
1186.8041666666677	12.701000000000022	BehavioralEpochs																-4.618683097923395
1200.0181666666679	3.658999999999878	BehavioralEpochs																-1.0462626853947796
1204.5211666666678	1.5229999999999109	BehavioralEpochs																-0.6562695438209403
1207.0674333333334	3.67123001905793	trials	1.0	0.25		1.0	1209.1724333333334	1208.9181666666677	1209.0385489139198	1209.0390666666667	1191.5149	1.5663010000000668	0.8	1209.1723499715438	1.5	1210.2386	1209.0383333333334	
1207.3961666666678	1.0229999999999109	BehavioralEpochs																-1.0423612506571516
1208.9181666666677	2.352000000000089	BehavioralEpochs																-1.0122862029711683
1211.2844666666667	3.520830926369399	trials	1.0		0.125	-1.0	1212.2423666666666	1212.0611666666678	1211.8218710818626	1211.8223666666668	1195.581501	2.563701999999921	0.8	1212.2415745300536	0.0	1214.3052	1211.8217333333334	
1212.0611666666678	0.8690000000001419	BehavioralEpochs																-0.9597522694709681
1214.1911666666679	1.30600000000004	BehavioralEpochs																-1.0047278242766708
1215.3417	2.497029399236226	trials	1.0	1.0		1.0	1216.2639	1216.113166666668	1216.0220074648319	1216.0226666666667	1198.614901	1.5749020000000655	0.8	1216.2638101180678	1.5	1217.3386333333333	1216.0218	
1216.113166666668	1.6119999999998527	BehavioralEpochs																-0.9568367883719304
1218.3795333333333	2.691929861288827	trials	1.0	0.125		1.0	1219.4927333333333	1219.2941666666677	1218.9052387743484	1218.9060333333334	1201.847601	1.578801999999996	0.8	1219.4926448539609	1.5	1220.5714	1218.9051	
1219.2941666666677	1.5320000000001528	BehavioralEpochs																-0.7970678098651831
1221.6001666666666	2.421302000000196	trials	1.0	0.25		1.0	1222.4541666666667	1222.3301666666678	1222.3052666666665	1222.306	1204.797601	1.5674020000001292	0.8	1222.4540666666667	1.5	1223.5214	1222.3051	
1222.3301666666678	1.2580000000000382	BehavioralEpochs																-0.7594284003331353
1224.5490666666667	3.42263078724568	trials	1.0	0.125		1.0	1226.4021	1226.1481666666677	1226.0885796152845	1226.0893666666666	1208.747801	1.5697020000000066	0.8	1226.401982251268	1.5	1227.4716333333333	1226.0884	
1224.5731666666677	1.0010000000002037	BehavioralEpochs																-0.7144377092648568
1226.1481666666677	1.6050000000000182	BehavioralEpochs																-0.6147644730649944
1228.5122	3.342429780803286	trials	1.0		0.0	-1.0	1229.2899333333332	1229.160166666668	1228.9882040987488	1228.9889333333333	1212.6307	2.5653010000000904	0.8	1229.2893066914658	0.0	1231.3545333333334	1228.988	
1229.160166666668	1.0079999999998108	BehavioralEpochs																-0.8817512647691927
1230.9181666666677	0.6150000000000091	BehavioralEpochs																-0.2606390653154591
1232.3833333333334	3.488329767832056	trials	1.0	1.0		1.0	1234.2936666666667	1234.0621666666677	1233.93844615816	1233.9392333333333	1216.6477	1.5781010000000606	0.8	1234.2935490866507	1.5	1235.3716333333334	1233.9382666666668	
1232.5021666666678	0.88799999999992	BehavioralEpochs																-0.9063983933713473
1234.0621666666677	1.4640000000001692	BehavioralEpochs																-0.8343115814819129
1236.4252666666666	2.529429566010549	trials	1.0	0.25		1.0	1237.3774	1237.208166666668	1237.0214731641927	1237.0222333333334	1219.730701	1.57740200000012	0.8	1237.3772770417838	1.5	1238.4546666666668	1237.0212666666666	
1237.208166666668	1.3799999999998818	BehavioralEpochs																-0.7374389615550712
1239.4839	2.571127685077954	trials	1.0	0.0		1.0	1240.4842	1240.3371666666678	1240.0716058710702	1240.0722333333333	1222.8310009999998	1.5709019999999327	0.8	1240.484109991908	1.5	1241.5549	1240.0715	
1240.3371666666678	2.5499999999999545	BehavioralEpochs																-1.346478246437286
1242.8206333333333	2.3506291711344147	trials	1.0	0.125		1.0	1243.6042333333332	1243.4171666666678	1243.3880398920367	1243.3885333333333	1225.947201	1.5671019999999771	0.8	1243.604142389985	1.5	1244.6712333333332	1243.3878333333334	
1243.4171666666678	3.1620000000000346	BehavioralEpochs																-1.5979791516046475
1245.7043666666666	5.616832344689328	trials	1.0		0.125	-1.0	1248.7551666666666	1247.103166666668	1247.0048736925985	1247.0055	1232.0971009999998	2.5669020000000273	0.8	1248.754283143706	0.0	1250.8211333333334	1247.0047	
1247.103166666668	1.740000000000009	BehavioralEpochs																-0.31385363593655313
1250.2201666666679	1.0019999999999527	BehavioralEpochs																-0.737038181978221
1251.699166666668	0.7290000000000418	BehavioralEpochs																-0.4774467471688979
1251.8744	3.7466301267345443	trials	1.0	0.0625		1.0	1254.0583333333334	1253.862166666668	1253.0713093049108	1253.0718	1236.3969	1.5628010000000359	0.8	1254.058216977245	1.5	1255.1209666666666	1253.0712	
1253.862166666668	1.7309999999999945	BehavioralEpochs																-0.9503395728487334
1256.1621333333333	3.242230570439233	trials	1.0		0.0625	-1.0	1256.8411333333333	1256.5991666666678	1256.7383384108352	1256.7391333333333	1240.180201	2.563901999999871	0.8	1256.8404393105454	0.0	1258.9043	1256.7381333333333	
1256.5991666666678	0.7260000000001128	BehavioralEpochs																-0.6938461714876354
1258.0851666666679	1.0360000000000582	BehavioralEpochs																-0.8311921010011929
1259.9448666666667	3.7430310987554094	trials	1.0	1.0		1.0	1262.1201	1261.9361666666678	1261.7045803468839	1261.7051	1244.463701	1.5679020000000037	0.8	1262.1199835762764	1.5	1263.1878	1261.7044666666666	
1259.9811666666678	1.018000000000029	BehavioralEpochs																-0.8528621292402789
1261.9361666666678	1.331000000000131	BehavioralEpochs																-0.7291195904150953
1264.2326	3.004930210274324	trials	1.0	0.25		1.0	1265.6685333333332		1265.1711088107174		1248.013301	1.5691020000001572	0.8	1265.6684134794118	1.5	1266.7375	1265.171	
1264.2731666666677	0.2800000000002001	BehavioralEpochs																-0.07364793975877149
1265.4141666666678	1.428000000000111	BehavioralEpochs																-0.6149758317664578
1267.7832333333333	3.604130945820316	trials	1.0	1.0		1.0	1269.8242666666667		1269.5045471577037		1252.1631009999999	1.5632020000000466	0.8	1269.8241497245244	1.5	1270.8873333333333	1269.5043666666666	
1268.073166666668	0.8049999999998363	BehavioralEpochs																-1.0033247867923052
1269.659166666668	2.0739999999998417	BehavioralEpochs																-0.7993094236182401
1271.9336666666666	2.403729149431001	trials	1.0	1.0		1.0	1272.7637	1272.564166666668	1272.4046719865364	1272.4054	1255.113101	1.5738020000001143	0.8	1272.7635760402547	1.5	1273.8373	1272.4045333333333	
1272.564166666668	1.0929999999998472	BehavioralEpochs																-0.5768132092059943
1274.8849	7.202562941812175	trials	1.0		0.125	-1.0			1276.8713170831238	1276.8720333333333	1262.8630999999998	2.571001000000024	0.8	1279.516439831095	0.0	1281.5874333333334	1276.8711333333333	
1275.3061666666679	0.9610000000000127	BehavioralEpochs																-0.7631762795846129
1276.940166666668	1.1800000000000637	BehavioralEpochs																0.2732622133406153
1279.295166666668	0.75	BehavioralEpochs																-0.6402038003995187
1280.8261666666679	1.0609999999999218	BehavioralEpochs																-0.5691307043123004
1282.6368666666667	3.2836305801499748	trials	1.0	0.25		1.0	1284.3567		1283.8541772619267		1266.696101	1.5639020000000983	0.8	1284.356581634767	1.5	1285.4204	1283.8540333333333	
1282.7901666666678	0.27800000000002	BehavioralEpochs																-0.26157895632432826
1284.1061666666678	2.0950000000000273	BehavioralEpochs																-0.7719629891570747
1286.4666	2.5374293173783826	trials	1.0	0.25		1.0	1287.4387	1287.265166666668	1287.0877066866913	1287.0883	1269.779601	1.5654020000001765	0.8	1287.4386104644402	1.5	1288.504	1287.0875	
1287.265166666668	0.63799999999992	BehavioralEpochs																-0.48017978747476775
1288.2131666666678	0.803000000000111	BehavioralEpochs																-0.2533339426539527
1289.5628333333334	4.108031364055478	trials	1.0	1.0		1.0	1292.0930666666666	1291.9131666666678	1291.9876506658375	1291.9882666666667	1274.446401	1.5779019999999946	0.8	1292.0929514185234	1.5	1293.1707666666666	1291.9875	
1290.160166666668	1.09699999999998	BehavioralEpochs																-0.9085996041740856
1291.9131666666678	1.3610000000001037	BehavioralEpochs																-0.7789229430104427
1294.2261666666666	2.228128787155356	trials	1.0	0.0625		1.0	1294.8835666666666	1294.638166666668	1294.7539730120945	1294.7546	1277.229801	1.5708019999999578	0.8	1294.8834745689967	1.5	1295.9542666666666	1294.7537666666667	
1294.638166666668	1.5239999999998872	BehavioralEpochs																-0.7732000905382819
1296.9988	3.5882299569543648	trials	1.0	1.0		1.0	1299.0181	1298.8941666666678	1298.7537141621272	1298.7542666666666	1281.3625	1.5690010000000711	0.8	1299.018016295041	1.5	1300.087	1298.7535666666668	
1297.3071666666679	0.8740000000000236	BehavioralEpochs																-0.8837854141208226
1298.8941666666678	0.7880000000000109	BehavioralEpochs																-0.6463349851956224
1301.1293333333333	3.9747302951031998	trials	1.0	0.125		1.0	1303.5396333333333	1303.4021666666679	1303.4208502225858	1303.4215666666666	1285.8795	1.5645010000000639	0.8	1303.5395510974513	1.5	1304.604	1303.4207	
1301.5681666666678	1.1730000000000018	BehavioralEpochs																-0.6314793143173745
1303.4021666666679	0.55600000000004	BehavioralEpochs																-0.590055426154521
1305.294166666668	0.8029999999998836	BehavioralEpochs																0.15418343185157823
1305.6519666666666	2.8685299197400127	trials	1.0	1.0		1.0	1306.9579666666666	1306.830166666668	1306.7538773916935	1306.7545333333333	1289.295901	1.5626019999999698	0.8	1306.9578793772691	1.5	1308.0204333333334	1306.7536666666667	
1306.830166666668	0.5299999999999727	BehavioralEpochs																-0.4852389265670922
1307.632166666668	0.4339999999999691	BehavioralEpochs																0.23735037593826291
1309.0767	3.693831101094929	trials	1.0	1.0		1.0	1311.1902	1311.0761666666679	1310.9535147861027	1310.9541666666667	1293.545901	1.5804020000000492	0.8	1311.190116650122	1.5	1312.2705	1310.9533333333334	
1309.485166666668	0.974999999999909	BehavioralEpochs																-0.8355821031582309
1311.0761666666679	0.9690000000000509	BehavioralEpochs																-0.8278294770335322
1313.3077333333333	3.579230811788193	trials	1.0	0.125		1.0	1315.2986333333333	1315.158166666668	1314.9370464488397	1314.9378333333334	1297.6623009999998	1.58840199999986	0.8	1315.298549358835	1.5	1316.3869333333334	1314.9369	
1313.565166666668	0.8599999999999	BehavioralEpochs																-0.5026171840369784
1315.158166666668	0.8360000000000127	BehavioralEpochs																-0.6216081288041835
1317.4486666666667	5.288331150292379	trials	1.0	0.25		1.0	1321.1523	1320.9791666666679	1320.953886650931	1320.9544666666666	1303.5122999999999	1.5848009999999704	0.8	1321.1521877815026	1.5	1322.2369666666666	1320.9537	
1317.753166666668	2.5909999999998945	BehavioralEpochs																-1.3776961359472892
1320.9791666666679	1.23700000000008	BehavioralEpochs																-0.6898133304616465
1322.571166666668	0.13599999999996726	BehavioralEpochs																-0.08074972247754886
1323.2953	5.258158749599033	trials	1.0	1.0		1.0	1326.9722333333334	1326.811166666668	1326.5703359692477	1326.5711333333334	1309.3286999999998	1.5813009999999394	0.8	1326.9721403822075	1.5	1328.0534333333333	1326.5702333333334	
1323.3951666666678	0.8550000000000182	BehavioralEpochs																-0.6982129106197306
1324.8841666666679	1.0489999999999782	BehavioralEpochs																-0.8199064733260002
1326.811166666668	1.3639999999998054	BehavioralEpochs																-0.774610843594246
1329.3653666666667	3.721630977669065	trials	1.0	0.0625		1.0	1331.5032	1331.363166666668	1331.1705807225726	1331.1714	1313.862201	1.58390200000008	0.8	1331.5030833115316	1.5	1332.5869333333333	1331.1704333333332	
1329.744166666668	0.8199999999999363	BehavioralEpochs																-1.0594062675662883
1331.363166666668	1.1790000000000873	BehavioralEpochs																-0.48099362339365825
1333.6464	3.47393070874773	trials	1.0	0.0625		1.0	1335.5307333333333	1335.3471666666678	1335.186912730879	1335.1877	1317.895501	1.5897020000002158	0.8	1335.5306155712574	1.5	1336.6202333333333	1335.1867666666667	
1333.891166666668	0.8779999999999291	BehavioralEpochs																-0.7652098925112227
1335.3471666666678	1.8110000000001492	BehavioralEpochs																-0.9602918979763899
1337.6799333333333	2.3569289912393288	trials	1.0	0.125		1.0	1338.4581333333333	1338.300166666668	1338.220139519703	1338.2206666666666	1320.812001	1.5788020000002234	0.8	1338.4580422441336	1.5	1339.5368	1338.22	
1338.300166666668	1.2639999999998963	BehavioralEpochs																-0.7834543180113371
1340.3551666666679	0.7720000000001619	BehavioralEpochs																-0.8056951952063685
1340.5906666666667	4.812730868435665	trials	1.0	0.25		1.0	1343.8219	1343.638166666668	1343.7202860894931	1343.721	1326.1785	1.5816010000000915	0.8	1343.8217867194192	1.5	1344.9033333333334	1343.7201666666667	
1341.6921666666678	1.1300000000001091	BehavioralEpochs																-0.6207931152210051
1343.638166666668	0.5169999999998254	BehavioralEpochs																-0.515268637272726
1344.415166666668	0.49699999999984357	BehavioralEpochs																0.13037647341280945
1345.9617	3.7415299641422735	trials	1.0	0.0625		1.0	1348.1338333333333	1347.851166666668	1347.7369137423846	1347.7376666666667	1330.4783	1.569501000000173	0.8	1348.1337168141388	1.5	1349.2032	1347.7367666666667	
1346.3161666666679	0.8400000000001455	BehavioralEpochs																-0.7651421701957588
1347.851166666668	1.4320000000000164	BehavioralEpochs																-0.890707248482272
1350.2676333333334	4.002260455320993	trials	-1.0		1.0	1.0	1352.6937666666668	1352.4611666666679	1352.2869628268045	1352.2876	1335.044901	1.576202000000194	0.8	1352.6936687669793	1.5	1353.7698666666668	1352.2868	
1350.628166666668	1.1699999999998454	BehavioralEpochs																-0.8822757266261476
1352.4611666666679	0.8880000000001473	BehavioralEpochs																0.37775243035494555
1354.8321	3.7378309859946057	trials	1.0	0.125		1.0	1357.0009	1356.813166666668	1356.8366155445437	1356.8372666666667	1339.344901	1.5691020000001572	0.8	1357.0008168178856	1.5	1358.0698666666667	1356.8364666666666	
1355.187166666668	0.8959999999999582	BehavioralEpochs																-0.25243910119627344
1356.813166666668	0.7329999999999472	BehavioralEpochs																-0.6532784284055424
1357.969166666668	0.30300000000011096	BehavioralEpochs																0.16693074158970944
1359.1305333333332	4.222231404773311	trials	-1.0		0.125	1.0	1361.7827333333332	1361.2591666666679	1361.1364473030665	1361.1369	1344.127701	1.5701019999999062	0.8	1361.7826518034112	1.5	1362.8527333333334	1361.1363	
1359.612166666668	0.91599999999994	BehavioralEpochs																-1.0275247626788655
1361.2591666666679	1.4260000000001583	BehavioralEpochs																0.28894254429272337
1363.9168666666667	3.4862306710749635	trials	1.0	0.125		1.0	1365.8412666666666	1365.699166666668	1365.669881083615	1365.6705666666667	1348.178001	1.5619020000001456	0.8	1365.8411824924133	1.5	1366.9030666666667	1365.6697	
1364.196166666668	0.8129999999998745	BehavioralEpochs																-0.8744568515003834
1365.699166666668	1.143000000000029	BehavioralEpochs																-0.748525100208667
1367.97	3.2665294298194567	trials	1.0	1.0		1.0	1369.6586	1369.4991666666679	1369.3863123266926	1369.3868666666667	1352.0113999999999	1.5780010000000857	0.8	1369.658514695771	1.5	1370.7364666666667	1369.3861	
1368.117166666668	0.7269999999998618	BehavioralEpochs																-0.499782170511196
1369.4991666666679	1.45900000000006	BehavioralEpochs																-1.0260107922302382
1371.7999333333332	2.5529282929537658	trials	1.0	0.125		1.0	1372.7801333333334	1372.659166666668	1372.4693404898596	1372.4698666666666	1355.1277	1.5728010000000268	0.8	1372.7800438115398	1.5	1373.8527666666666	1372.4692	
1372.659166666668	1.1130000000000564	BehavioralEpochs																-0.6034853470284247
1374.9178666666667	3.7015308859390643	trials	-1.0		0.25	1.0	1377.0517666666667	1376.361166666668	1376.3865781281702	1376.3872	1359.3942009999998	1.5677019999998265	0.8	1377.051683318506	1.5	1378.1193333333333	1376.3864	
1375.012166666668	0.68100000000004	BehavioralEpochs																-0.8708110613154929
1376.361166666668	1.1929999999999836	BehavioralEpochs																0.4324700500169172
1379.174166666668	0.7309999999999945	BehavioralEpochs																0.7960777574252518
1379.1893	3.313430497970103	trials	-1.0		0.25	1.0	1380.9395	1380.640166666668	1380.5199114442494	1380.5204666666666	1363.2775009999998	1.5633020000000215	0.8	1380.9394150522928	1.5	1382.0026333333333	1380.5197	
1380.640166666668	1.3840000000000146	BehavioralEpochs																0.4592280338056298
1383.0649333333333	3.788130992277729	trials	1.0	1.0		1.0	1385.2815333333333	1385.154166666668	1385.0197482944152	1385.0204666666666	1367.6278009999999	1.5716019999999844	0.8	1385.281450297339	1.5	1386.3530333333333	1385.0195666666666	
1383.397166666668	0.7889999999999873	BehavioralEpochs																0.5874927361641937
1385.154166666668	1.7439999999999145	BehavioralEpochs																-0.8050262172223768
1387.4202666666667	4.39933053899108	trials	1.0	0.0		1.0	1390.2515	1389.942166666668	1389.636181545269	1389.6368	1372.5943	1.5682010000000446	0.8	1390.2513856760133	1.5	1391.3195	1389.6360333333334	
1387.781166666668	1.3579999999999472	BehavioralEpochs																-0.9202000028676025
1389.942166666668	1.3079999999999927	BehavioralEpochs																-0.4460507022717195
1392.3847	4.434230477623487	trials	1.0		0.0	-1.0	1394.2551	1394.012166666668	1393.9027100913406	1393.9034333333334	1377.5936	2.5647010000000137	0.8	1394.2542124280378	0.0	1396.3189	1393.9025666666666	
1392.601166666668	0.8309999999999036	BehavioralEpochs																0.7457865365290104
1394.012166666668	0.5899999999999181	BehavioralEpochs																-0.3615027901272754
1395.578166666668	1.2239999999999327	BehavioralEpochs																-0.41863260481389375
1397.3989333333334	2.9866289966721524	trials	1.0	0.0625		1.0	1398.8113666666666	1398.6621666666679	1397.936238370033	1397.9367333333332	1381.1601999999998	1.5743009999998776	0.8	1398.8112465723634	1.5	1399.8855	1397.9361	
1398.6621666666679	0.61200000000008	BehavioralEpochs																-0.5213076684047451
1400.9548666666667	2.164628271035781	trials	1.0	1.0		1.0	1401.5578666666668	1401.408166666668	1401.436272509254	1401.4370666666666	1383.8941009999999	1.5617019999999684	0.8	1401.5577739838584	1.5	1402.6194333333333	1401.4361	
1401.408166666668	0.5979999999999563	BehavioralEpochs																-0.7941191282473028
1402.347166666668	1.3519999999998618	BehavioralEpochs																0.18222778926036654
1403.7014	2.417729084546181	trials	1.0	0.25		1.0	1404.5486	1404.417166666668	1404.2360059889093	1404.2367333333334	1386.893701	1.570602000000008	0.8	1404.5485094897215	1.5	1405.6190333333334	1404.2358666666667	
1404.417166666668	1.3430000000000746	BehavioralEpochs																-0.4941358099368074
1406.620166666668	0.9090000000001055	BehavioralEpochs																-1.3361733169158185
1406.6769333333334	3.2920304069998565	trials	1.0	1.0		1.0	1408.3963333333334	1408.251166666668	1408.1861463563646	1408.1867	1390.743501	1.5727019999999357	0.8	1408.3962481693375	1.5	1409.4689333333333	1408.1859333333334	
1408.251166666668	1.2799999999999727	BehavioralEpochs																-0.7278982082808341
1410.5398666666667	3.6126307446747887	trials	-1.0		0.125	1.0	1412.5924666666667	1412.302166666668	1412.0193784387209	1412.0200666666667	1394.9270009999998	1.5601019999999153	0.8	1412.5923829979552	1.5	1413.6524	1412.0191666666667	
1410.667166666668	0.7719999999999345	BehavioralEpochs																-0.16966161974062288
1412.302166666668	1.2760000000000673	BehavioralEpochs																0.4586257411434076
1414.7292	5.9401597085429785	trials	1.0	1.0		1.0	1419.1001333333334	1418.9501666666679	1418.8021402542015	1418.8026333333332	1401.4438	1.5693010000002232	0.8	1419.100043198474	1.5	1420.1692666666668	1418.802	
1414.795166666668	1.0370000000000346	BehavioralEpochs																-0.5716105797997102
1416.237166666668	1.9200000000000728	BehavioralEpochs																-1.0768186582901933
1418.9501666666679	1.6520000000000437	BehavioralEpochs																-0.7181802320686757
1421.4745666666668	3.344430449678839	trials	1.0		0.25	-1.0	1422.2502666666667	1422.048166666668	1422.0024711573308	1422.0033	1405.5934009999999	2.5696020000000317	0.8	1422.249373257624	0.0	1424.3188666666667	1422.0022666666666	
1422.048166666668	1.4149999999999636	BehavioralEpochs																-0.3468163242545188
1424.951166666668	0.8619999999998527	BehavioralEpochs																-0.7853283906633806
1425.3931	2.9926020000000335	trials	1.0	0.125		1.0	1426.8248	1426.648166666668	1426.2525	1426.2532666666666	1409.160101	1.561002000000144	0.8	1426.8247	1.5	1427.8856333333333	1426.2523666666666	
1426.648166666668	1.581000000000131	BehavioralEpochs																-0.6893481681096603
1428.9506	2.9679299392432767	trials	-1.0		0.25	1.0	1430.3503333333333	1429.731166666668	1429.6022061340336	1429.6029333333333	1412.692901	1.5683020000001306	0.8	1430.3502131755579	1.5	1431.4185	1429.6020666666666	
1429.731166666668	1.6820000000000164	BehavioralEpochs																0.48930245717008347
1432.4915333333333	4.294160642166844	trials	-1.0		0.0625	1.0	1435.2100666666668	1434.925166666668	1434.6523628421794	1434.6528666666666	1417.5600009999998	1.5757019999998647	0.8	1435.209970457013	1.5	1436.2856	1434.6522333333332	
1432.852166666668	1.1590000000001055	BehavioralEpochs																0.5689224086824254
1434.925166666668	1.543999999999869	BehavioralEpochs																-0.32995441650049884
1437.3733	2.3789010000000417	trials	1.0	1.0		1.0	1438.1901	1438.024166666668	1437.9522	1437.9528666666668	1420.5265	1.562200999999959	0.8	1438.19	1.5	1439.2521666666667	1437.9520666666667	
1438.024166666668	1.3810000000000855	BehavioralEpochs																-0.4705149087770053
1440.333	4.0523591700616635	trials	1.0	0.25		1.0	1442.8188333333333	1442.589166666668	1442.5854323328024	1442.5862	1425.1596	1.5666009999999915	0.8	1442.8187356817823	1.5	1443.8853	1442.5852666666667	
1440.607166666668	1.2049999999999272	BehavioralEpochs																-1.091945726790101
1442.589166666668	1.1539999999999964	BehavioralEpochs																-0.6683190102425556
1444.9772666666668	3.608030652673733	trials	1.0	0.0625		1.0	1447.0230666666666	1446.851166666668	1446.6189797041025	1446.6194666666668	1429.359501	1.5623020000000452	0.8	1447.0229829124378	1.5	1448.0852333333332	1446.6188333333334	
1445.187166666668	1.0330000000001291	BehavioralEpochs																-1.1287349386512346
1446.851166666668	1.5240000000001146	BehavioralEpochs																-0.7208175239600791
1449.1747	2.3939020000000255	trials	1.0	0.0625		1.0	1450.004	1449.852166666668	1449.702	1449.7025	1432.342801	1.5647020000001248	0.8	1450.0039	1.5	1451.0685333333333	1449.7018	
1449.852166666668	1.2660000000000764	BehavioralEpochs																-0.8868188484200914
1452.1435	6.758363195717038	trials	1.0	0.0		1.0	1457.3399666666667	1457.175166666668	1457.2350461029994	1457.2357666666667	1439.6760009999998	1.562001999999893	0.8	1457.3398470519526	1.5	1458.4018	1457.2349333333334	
1452.186166666668	1.0260000000000673	BehavioralEpochs																-1.0078079074822028
1453.760166666668	0.7570000000000618	BehavioralEpochs																-0.7260773660825635
1455.140166666668	0.8279999999999745	BehavioralEpochs																-0.713605346716605
1457.175166666668	1.1739999999999782	BehavioralEpochs																-0.7249725094038126
1459.5060666666666	2.4626278038206237	trials	1.0	0.125		1.0	1460.3985	1460.2471666666681	1460.135073512925	1460.1357666666668	1442.7428	1.5703010000001996	0.8	1460.3983763787755	1.5	1461.4686333333334	1460.1349333333333	
1460.2471666666681	4.335999999999785	BehavioralEpochs																-1.0202098555547252
1462.5686	8.34966419373336	trials	-1.0	0.0625		-1.0	1468.3474	1467.731166666668	1466.801631530374	1466.8024	1451.6923009999998	2.5715020000000095	0.8	1468.34674303937	0.0	1470.4182333333333	1466.8014333333333	
1464.897166666668	1.40300000000002	BehavioralEpochs																-1.4702974982648698
1467.731166666668	0.9079999999999018	BehavioralEpochs																0.3178345985069768
1469.723166666668	0.8930000000000291	BehavioralEpochs																-0.4983807163896472
1471.410166666668	0.7730000000001382	BehavioralEpochs																-0.8813942222199671
